File Name,LOC,Comment Percentage,Docstring Percentage,Blank Percentage,Number Of Functions,Average Function Length,Number of Loops,Average Loop Length,CycloComplexity,Max Depth,Execution Time,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12411688/final.py,637,19.15227629513344,7.6923076923076925,14.91365777080063,10,15.3,3,117.66666666666667,144,2,1.194390058517456,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12306420/final.py,820,28.04878048780488,7.1951219512195115,19.878048780487806,16,17.8125,25,12.72,172,2,1.2089684009552002,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12309848/final.py,481,8.523908523908524,30.76923076923077,13.513513513513514,25,16.8,24,9.291666666666666,157,3,1.2154428958892822,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7854491/lyrics.py,65,13.846153846153847,6.153846153846154,20.0,2,15.5,2,3.0,10,2,1.272425889968872,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12404094/final.py,392,29.336734693877553,14.540816326530612,15.561224489795919,13,16.23076923076923,5,17.8,58,2,1.2115058898925781,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12414008/final.py,356,34.26966292134831,5.056179775280898,23.314606741573034,10,17.0,3,34.0,83,2,1.2139992713928223,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7878747/Scatterplot_previous_year.py,228,10.964912280701753,0.8771929824561403,27.192982456140353,5,34.6,9,24.666666666666668,52,2,1.2867040634155273,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12436535/porter.py,357,4.481792717086835,34.45378151260504,10.92436974789916,17,18.0,5,7.4,241,2,1.223628044128418,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12350151/final.py,341,27.27272727272727,10.557184750733137,14.66275659824047,9,18.77777777777778,4,11.25,42,2,1.2437288761138916,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12396843/final.py,382,27.225130890052355,16.230366492146597,18.06282722513089,16,12.25,7,13.428571428571429,98,2,1.2219479084014893,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12477026/Final.py,325,33.23076923076923,6.153846153846154,19.692307692307693,8,16.25,6,15.0,60,2,1.2651150226593018,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12438485/final.py,479,9.603340292275574,17.745302713987474,18.580375782881003,26,15.76923076923077,26,10.384615384615385,159,4,1.254075050354004,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12397301/final_snowman_soccer.py,545,20.18348623853211,7.706422018348624,16.14678899082569,10,15.9,1,72.0,56,2,1.1895689964294434,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12360238/final.py,481,24.116424116424117,10.602910602910603,17.671517671517673,15,16.466666666666665,6,23.166666666666668,80,2,1.2053248882293701,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12328267/CS5 Final project Grutor.py,403,27.791563275434246,16.62531017369727,18.610421836228287,11,18.727272727272727,3,28.666666666666668,60,2,1.2261598110198975,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12413414/final.py,398,5.778894472361809,25.125628140703515,11.306532663316583,20,18.05,27,7.222222222222222,144,3,1.2704319953918457,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12390452/final.py,569,11.950790861159929,24.604569420035148,12.82952548330404,28,18.535714285714285,29,9.068965517241379,224,4,1.259523868560791,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7879832/user_interface.py,271,7.7490774907749085,7.011070110701106,8.856088560885608,8,28.25,13,6.153846153846154,92,2,1.236536979675293,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12406052/final.py,686,7.871720116618077,13.702623906705538,13.848396501457728,27,23.25925925925926,29,8.758620689655173,358,4,1.2903869152069092,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7878747/biggest_win_margin.py,58,5.172413793103448,0.0,27.586206896551722,2,14.0,2,9.0,14,1,1.3666579723358154,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12346131/final.py,583,0.8576329331046313,17.152658662092623,11.49228130360206,21,26.047619047619047,45,10.066666666666666,286,4,1.2696421146392822,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12307578/final.py,363,36.63911845730027,14.87603305785124,18.732782369146005,10,18.1,4,17.5,48,2,1.288205862045288,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12417276/final.py,702,8.547008547008547,12.82051282051282,8.404558404558404,26,25.192307692307693,36,16.11111111111111,299,3,1.2553911209106445,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12476007/final_connect4_Hess.py,507,7.100591715976331,15.581854043392504,7.889546351084813,26,17.807692307692307,30,9.433333333333334,246,3,1.2786669731140137,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12416091/final.py,348,25.287356321839084,15.229885057471265,25.287356321839084,12,16.583333333333332,4,11.0,42,3,1.302537202835083,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12416134/final/final.py,407,25.552825552825553,19.41031941031941,13.513513513513514,15,18.666666666666668,12,5.833333333333333,65,3,1.3082809448242188,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12412084/final.py,443,6.772009029345373,24.153498871331827,16.02708803611738,27,14.074074074074074,31,7.741935483870968,153,4,1.2702059745788574,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12413177/final.py,498,20.281124497991968,9.839357429718875,21.084337349397593,13,14.153846153846153,8,15.75,75,2,1.2926242351531982,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12397263/final.py,496,16.33064516129032,9.274193548387096,17.540322580645164,14,20.428571428571427,1,119.0,124,2,1.295403003692627,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12313367/final.py,257,29.18287937743191,15.953307392996107,20.233463035019454,8,14.375,3,30.0,42,2,1.2604517936706543,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12419121/final.py,535,37.75700934579439,4.485981308411215,12.710280373831775,6,11.833333333333334,6,79.16666666666667,142,2,1.2626299858093262,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12357488/final.py,450,30.444444444444446,12.222222222222221,14.666666666666666,10,22.9,2,35.5,60,2,1.2963569164276123,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12418377/final.py,634,8.04416403785489,21.766561514195583,18.92744479495268,26,21.192307692307693,46,6.934782608695652,246,4,1.2444238662719727,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12314424/final.py and final.txt/final.py,588,3.741496598639456,15.98639455782313,6.292517006802721,22,25.272727272727273,40,10.225,308,4,1.2748918533325195,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7870878/NTY_to_23_URLS.py,109,33.94495412844037,0.0,16.51376146788991,0,0,2,20.5,8,0,1.6801869869232178,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12307026/porter.py,357,4.481792717086835,34.45378151260504,10.92436974789916,17,18.0,5,7.4,241,2,1.3096909523010254,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12437360/porter.py,358,4.4692737430167595,34.357541899441344,11.1731843575419,17,18.0,5,7.4,241,2,1.2944538593292236,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12409168/final.py,301,0.0,9.634551495016613,31.561461794019934,15,13.733333333333333,22,6.181818181818182,89,2,1.2560441493988037,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12346426/final.py,474,11.60337552742616,39.24050632911392,8.227848101265822,17,18.0,28,5.642857142857143,132,3,1.246635913848877,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12312908/final.py,381,23.35958005249344,7.874015748031496,21.522309711286088,9,20.88888888888889,9,10.222222222222221,100,2,1.2885470390319824,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12400974/final.py,518,6.177606177606178,21.428571428571427,16.409266409266408,28,13.607142857142858,28,8.392857142857142,181,4,1.2709147930145264,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12416134/final/porter.py,358,4.4692737430167595,34.357541899441344,11.1731843575419,17,18.0,5,7.4,241,2,1.3157730102539062,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12381546/final.py,498,38.152610441767074,13.855421686746988,13.855421686746988,11,18.272727272727273,2,52.5,40,2,1.258803129196167,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12404236/final.py,631,15.689381933438987,26.94136291600634,11.727416798732172,29,19.82758620689655,31,9.064516129032258,215,4,1.3074228763580322,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12444849/final.py,346,25.43352601156069,12.716763005780345,21.67630057803468,13,14.461538461538462,8,9.5,60,2,1.2972381114959717,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12436179/final.py,506,26.679841897233203,14.42687747035573,19.76284584980237,18,17.77777777777778,13,7.461538461538462,86,2,1.3043339252471924,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12303501/final.py,584,10.273972602739725,18.15068493150685,26.541095890410958,26,18.153846153846153,26,7.5,202,3,1.2768681049346924,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12409219/final.py,395,7.088607594936709,25.063291139240505,6.8354430379746836,24,15.416666666666666,23,7.434782608695652,172,4,1.2644939422607422,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12411942/final.py,592,13.513513513513514,3.3783783783783785,18.91891891891892,15,15.866666666666667,6,44.166666666666664,178,2,1.2699010372161865,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12328684/final.py,511,10.95890410958904,18.590998043052835,12.32876712328767,21,20.904761904761905,32,8.875,183,4,1.2612407207489014,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12419123/final.py,375,8.533333333333333,17.599999999999998,13.600000000000001,24,14.125,27,8.074074074074074,173,4,1.2998120784759521,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12361774/final.py,566,7.950530035335689,22.791519434628977,9.717314487632509,25,20.96,31,8.387096774193548,215,4,1.3306548595428467,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_8043269/CS35-2.0-master/Final Project/NeuroPy/attentionAnalysis.py,130,20.0,3.076923076923077,18.461538461538463,4,22.75,6,4.166666666666667,20,2,1.370629072189331,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_8043269/CS35-2.0-master/Final Project/NeuroPy/Neuropy.py,268,11.194029850746269,9.701492537313433,8.208955223880597,9,25.11111111111111,18,10.88888888888889,100,3,1.3719069957733154,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7870878/nytimes_scraping-2.py,452,17.920353982300885,26.769911504424783,23.451327433628318,8,51.5,13,15.307692307692308,44,5,1.3638477325439453,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12383169/final.py,403,8.188585607940446,27.791563275434246,12.40694789081886,24,15.125,20,7.0,160,3,1.2968668937683105,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12401247/final.py,579,5.699481865284974,26.42487046632124,5.526770293609672,30,17.8,30,8.9,242,4,1.2830920219421387,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7544920/Final Project/t.py,157,15.286624203821656,12.738853503184714,20.382165605095544,8,15.875,5,5.6,18,3,1.328808069229126,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12359213/final.py,603,1.658374792703151,14.759535655058043,10.779436152570481,30,18.066666666666666,58,8.189655172413794,303,6,1.2707021236419678,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12417894/final.py,467,30.620985010706637,12.205567451820128,23.554603854389722,13,14.076923076923077,2,78.0,93,2,1.269601821899414,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12437373/final.py,304,13.157894736842104,10.855263157894738,14.473684210526317,14,16.857142857142858,11,6.0,88,4,1.3347499370574951,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12362659/final.py,371,9.433962264150944,17.78975741239892,19.946091644204852,14,18.214285714285715,12,5.25,59,3,1.2528870105743408,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12409036/final.py,546,8.974358974358974,15.567765567765568,16.84981684981685,29,16.620689655172413,41,8.853658536585366,206,3,1.2563860416412354,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12328267/final.py,457,25.164113785557984,14.660831509846828,17.72428884026258,11,18.727272727272727,2,68.0,66,2,1.2347526550292969,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12436256/final.py,548,9.67153284671533,23.54014598540146,11.861313868613138,32,15.40625,32,9.40625,254,5,1.2966198921203613,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12420642/final.py,524,3.2442748091603053,17.36641221374046,8.396946564885496,25,19.08,41,7.0,256,3,1.2885918617248535,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12325199/final.py,477,12.159329140461216,22.0125786163522,20.335429769392032,27,14.296296296296296,28,8.571428571428571,153,3,1.3130900859832764,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12437800/final.py,284,35.2112676056338,15.845070422535212,20.070422535211268,9,17.11111111111111,5,11.2,42,1,1.3816380500793457,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7870878/get_lat_and_lng.py,37,32.432432432432435,13.513513513513514,18.91891891891892,1,21.0,1,16.0,4,1,1.3461062908172607,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12310045/final.py,350,34.57142857142857,11.428571428571429,19.714285714285715,11,16.90909090909091,6,8.666666666666666,74,2,1.3415532112121582,CS5,s2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2018/submission_7848442/chrome_driver_test.py,11,27.27272727272727,0.0,9.090909090909092,0,0,0,0,2,0,1.3896138668060303,CS35,sp2018,2018
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2018/submission_12406464/final.py,369,27.91327913279133,8.672086720867208,20.59620596205962,9,15.333333333333334,1,132.0,70,2,1.3252511024475098,CS5,s2018,2018
