File Name,LOC,Comment Percentage,Docstring Percentage,Blank Percentage,Number Of Functions,Average Function Length,Number of Loops,Average Loop Length,CycloComplexity,Max Depth,Execution Time,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/_internal.py,548,3.832116788321168,16.423357664233578,22.81021897810219,40,11.475,5,9.0,104,3,1.2662320137023926,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/python_projects-main/1_snake_game/4_build_snake_draw_apple.py,124,3.225806451612903,0.0,25.806451612903224,14,6.5,4,12.0,34,4,1.2711009979248047,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126549274/parsing_earnings_calls_tsv.py,74,16.216216216216218,33.78378378378378,14.864864864864865,2,19.5,4,4.5,16,1,1.284175157546997,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/async_utils.py,84,9.523809523809524,0.0,30.952380952380953,5,19.0,1,2.0,18,3,1.2631211280822754,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/markupsafe/__init__.py,295,4.406779661016949,19.322033898305087,25.423728813559322,30,5.266666666666667,2,11.0,38,4,1.2774977684020996,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/_identifier.py,6,33.33333333333333,0.0,16.666666666666664,0,0,0,0,2,0,1.2443439960479736,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_152943576/final.py,402,20.64676616915423,16.91542288557214,15.422885572139302,18,19.166666666666668,20,9.25,140,4,1.2595372200012207,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125651139/form.py,55,7.2727272727272725,0.0,20.0,1,38.0,0,0,6,1,1.3642427921295166,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/views.py,158,16.455696202531644,40.50632911392405,22.78481012658228,5,14.6,3,2.6666666666666665,21,2,1.4003429412841797,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/formatting.py,301,0.9966777408637874,25.581395348837212,17.275747508305646,17,15.588235294117647,8,6.75,54,4,1.3898999691009521,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/scaffold.py,869,14.959723820483314,41.31185270425777,19.677790563866512,39,19.71794871794872,0,0,62,6,1.3039600849151611,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/evaluator.py,181,4.41988950276243,31.491712707182316,17.12707182320442,9,17.444444444444443,5,13.4,47,2,1.43812894821167,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695030/final|Final_FINAL_Project.py,327,11.314984709480122,8.256880733944955,29.96941896024465,2,112.0,6,7.166666666666667,40,2,1.3420448303222656,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/_winconsole.py,279,5.017921146953405,0.0,18.996415770609318,20,7.3,1,2.0,32,4,1.3403780460357666,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129697215/final|hw9_project_progress.py,263,14.82889733840304,9.505703422053232,24.714828897338403,10,14.7,14,5.142857142857143,54,3,1.348663091659546,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch2/defs.py,7,0.0,0.0,14.285714285714285,0,0,0,0,2,0,1.367361068725586,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/player.py,59,8.47457627118644,0.0,25.423728813559322,11,3.090909090909091,1,3.0,4,1,1.3455848693847656,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153634789/final.py,495,4.444444444444445,8.88888888888889,13.737373737373737,23,19.608695652173914,17,11.647058823529411,148,4,1.407177209854126,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125463521/project.py,178,13.48314606741573,6.179775280898876,33.146067415730336,6,23.5,4,7.75,12,2,1.9066028594970703,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/exceptions.py,287,1.3937282229965158,24.390243902439025,22.99651567944251,18,8.88888888888889,0,0,48,2,1.366952896118164,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/_textwrap.py,49,0.0,0.0,20.408163265306122,3,13.333333333333334,1,7.0,10,1,1.3453261852264404,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125770196/FlaskAppStarter/app/model.py,74,10.81081081081081,9.45945945945946,17.56756756756757,1,52.0,1,2.0,20,1,1.418686866760254,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch10/defs.py,88,0.0,0.0,70.45454545454545,0,0,0,0,2,0,1.3373339176177979,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153673797/final.py,325,31.076923076923073,13.846153846153847,19.384615384615383,9,17.11111111111111,7,13.714285714285714,54,1,1.3868131637573242,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/lookup.py,274,17.51824817518248,20.437956204379564,17.51824817518248,6,34.666666666666664,18,6.777777777777778,42,2,1.294938087463379,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126439242/final.py,19,0.0,0.0,26.31578947368421,0,0,0,0,4,0,1.2959167957305908,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125796191/config.py,8,25.0,0.0,25.0,0,0,0,0,3,0,1.2950000762939453,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/blueprints.py,597,3.5175879396984926,34.33835845896148,17.42043551088777,33,15.212121212121213,5,7.4,69,5,1.355531930923462,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/itsdangerous/serializer.py,295,4.067796610169491,39.32203389830509,17.966101694915253,14,14.071428571428571,3,6.0,39,7,1.3381340503692627,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_152770459/final.py,473,8.668076109936575,15.644820295983086,22.198731501057082,24,16.208333333333332,17,14.294117647058824,120,3,1.3664240837097168,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/__init__.py,45,0.0,0.0,4.444444444444445,0,0,0,0,2,0,1.3312110900878906,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/table.py,75,18.666666666666668,0.0,22.666666666666664,11,3.6363636363636362,0,0,8,1,1.3327558040618896,CS35,sp2022,2022
