File Name,LOC,Comment Percentage,Docstring Percentage,Blank Percentage,Number Of Functions,Average Function Length,Number of Loops,Average Loop Length,CycloComplexity,Max Depth,Execution Time,Class,Semester,Year
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26386982/final.py,302,5.629139072847682,21.85430463576159,21.85430463576159,14,17.928571428571427,9,5.555555555555555,55,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26632200/final.py,286,17.482517482517483,9.090909090909092,19.230769230769234,7,19.285714285714285,11,12.272727272727273,80,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26667616/final.py,296,6.081081081081082,40.54054054054054,8.445945945945946,19,9.578947368421053,22,5.318181818181818,60,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26677706/final.py,416,6.730769230769231,29.086538461538463,13.701923076923078,20,19.0,24,7.375,149,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638985/final.py,151,25.165562913907287,10.596026490066226,21.192052980132452,3,23.333333333333332,9,6.444444444444445,44,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26666517/final.py,416,6.730769230769231,29.086538461538463,13.701923076923078,20,19.0,24,7.375,149,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26622227/porter.py,375,4.266666666666667,34.93333333333333,10.933333333333334,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639951/Connect4.py,452,7.964601769911504,17.920353982300885,9.29203539823009,26,15.653846153846153,27,8.148148148148149,208,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26481738/final.py,538,13.197026022304833,21.00371747211896,16.171003717472118,25,19.68,29,8.827586206896552,210,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26466500/porter.py,375,4.266666666666667,34.93333333333333,10.933333333333334,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26627193/final.py,254,10.236220472440944,12.992125984251967,13.779527559055119,14,13.785714285714286,12,4.916666666666667,70,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26668686/final.py,404,7.920792079207921,20.792079207920793,15.841584158415841,25,13.76,27,7.962962962962963,147,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26625683/final.py,653,7.503828483920367,17.151607963246555,16.539050535987748,31,19.0,37,11.567567567567568,243,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26473105/final.py,708,11.864406779661017,30.7909604519774,22.45762711864407,26,22.653846153846153,31,8.32258064516129,200,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26563402/final.py,446,8.968609865470851,19.730941704035875,14.125560538116591,28,14.071428571428571,33,8.242424242424242,175,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26629705/final.py,497,7.847082494969819,19.718309859154928,19.3158953722334,26,16.653846153846153,30,10.066666666666666,173,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638988/final.py,314,32.802547770700635,12.101910828025478,23.248407643312103,11,11.545454545454545,12,10.5,64,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26583591/finalproject/textmodel.extra.py,369,12.195121951219512,19.78319783197832,13.821138211382115,15,18.466666666666665,11,5.181818181818182,87,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26624085/final.py,390,8.461538461538462,22.564102564102566,14.358974358974358,25,13.4,26,8.192307692307692,141,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26640177/final.py,535,8.97196261682243,13.644859813084112,16.822429906542055,26,18.653846153846153,35,8.342857142857143,244,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26475440/final.py,439,6.83371298405467,29.38496583143508,15.717539863325742,25,15.32,26,5.576923076923077,159,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26608384/TextID.py,331,6.646525679758309,12.990936555891238,18.429003021148034,14,19.0,14,4.857142857142857,68,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26661861/porter.py,376,4.25531914893617,34.840425531914896,11.170212765957446,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26621338/final.py,595,7.563025210084033,20.840336134453782,18.991596638655462,31,16.677419354838708,37,8.18918918918919,198,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26640025/final.py,466,0.2145922746781116,14.806866952789699,5.793991416309012,23,18.869565217391305,36,9.13888888888889,213,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26634978/final.py,403,6.699751861042183,26.054590570719604,15.384615384615385,24,14.666666666666666,26,7.461538461538462,136,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26605470/final.py,427,8.665105386416862,21.07728337236534,14.519906323185012,27,13.518518518518519,32,7.625,167,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26412143/final.py,441,4.308390022675737,26.303854875283445,15.192743764172336,24,16.041666666666668,25,7.72,163,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26647159/final.py,523,13.38432122370937,19.311663479923517,13.001912045889103,26,17.692307692307693,30,11.133333333333333,172,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26466500/final.py,302,8.940397350993377,18.543046357615893,6.622516556291391,15,17.2,11,4.7272727272727275,62,5,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26386982/porter.py,375,4.266666666666667,34.93333333333333,10.933333333333334,17,18.764705882352942,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26667659/final.py,248,10.483870967741936,11.29032258064516,13.709677419354838,14,13.714285714285714,8,8.25,76,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26641145/final.py,986,4.563894523326572,11.663286004056795,9.127789046653144,32,28.3125,61,16.80327868852459,558,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26567191/final.py,267,8.98876404494382,24.344569288389515,14.606741573033707,14,14.785714285714286,12,5.333333333333333,54,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26622508/finalproject.py,364,6.868131868131869,14.285714285714285,18.13186813186813,15,18.2,10,8.4,90,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26630483/Final.py,456,6.578947368421052,19.517543859649123,10.74561403508772,21,19.904761904761905,29,8.758620689655173,157,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26628440/final.py,324,20.98765432098765,3.3950617283950617,23.456790123456788,6,12.833333333333334,1,158.0,68,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26629138/final.py,366,11.202185792349727,15.027322404371585,20.21857923497268,15,18.466666666666665,10,8.4,90,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26420218/final.py,503,5.168986083499006,19.08548707753479,12.127236580516898,22,20.954545454545453,36,8.277777777777779,195,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26647851/final.py,258,13.565891472868216,22.093023255813954,15.11627906976744,14,15.357142857142858,9,5.888888888888889,50,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26632701/final.py,213,31.455399061032864,9.389671361502346,15.96244131455399,8,12.625,1,45.0,46,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639230/final.py,779,5.006418485237484,17.329910141206675,7.317073170731707,22,30.363636363636363,65,9.753846153846155,404,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26622712/final.py,359,6.685236768802229,23.398328690807798,12.534818941504177,23,13.391304347826088,24,6.875,160,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26642810/final.py,584,8.39041095890411,24.65753424657534,12.5,27,19.703703703703702,38,6.815789473684211,213,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26631639/final.py,262,32.44274809160305,13.358778625954198,22.137404580152673,8,17.5,6,7.833333333333333,51,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638999/final.py,438,12.557077625570775,23.74429223744292,7.9908675799086755,23,17.652173913043477,39,7.0,181,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638904/final.py,421,36.104513064133016,8.788598574821853,23.51543942992874,11,16.272727272727273,13,9.692307692307692,76,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26615781/final.py,558,5.555555555555555,20.25089605734767,15.232974910394265,24,21.375,39,8.41025641025641,232,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26533271/final.py,515,8.932038834951456,25.631067961165048,11.45631067961165,25,18.44,40,7.1,187,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26357795/final.py,399,4.010025062656641,23.55889724310777,12.781954887218044,23,15.434782608695652,29,6.931034482758621,143,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26552235/final.py,369,8.401084010840108,13.821138211382115,25.203252032520325,15,17.866666666666667,13,4.538461538461538,71,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26583591/finalproject/nltk.tag.stanford.py,254,8.267716535433072,22.440944881889763,20.47244094488189,11,13.0,5,3.8,19,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26667605/final.py,610,6.229508196721312,17.21311475409836,17.704918032786885,32,16.71875,36,12.694444444444445,263,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26658271/final.py,523,8.98661567877629,27.151051625239003,13.001912045889103,27,17.77777777777778,30,8.133333333333333,188,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26663390/final.py,422,20.379146919431278,10.42654028436019,19.431279620853083,16,12.5,1,144.0,129,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26668266/final.py,203,8.374384236453201,21.182266009852217,11.822660098522167,18,9.38888888888889,20,3.6,63,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26529366/final.py,715,8.391608391608392,26.853146853146853,14.265734265734265,37,16.864864864864863,25,7.96,238,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26608384/porter.py,340,4.705882352941177,28.235294117647058,8.529411764705882,17,18.705882352941178,5,7.4,240,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26664313/final.py,348,3.7356321839080464,38.50574712643678,15.804597701149426,17,14.411764705882353,26,4.1923076923076925,84,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26629814/final.py,261,4.980842911877394,17.624521072796934,16.85823754789272,15,15.266666666666667,12,4.916666666666667,58,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26637565/final.py,329,5.775075987841945,26.443768996960486,11.55015197568389,14,17.928571428571427,9,5.111111111111111,52,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26667816/final.py,323,4.3343653250774,22.60061919504644,13.003095975232199,18,15.222222222222221,23,5.739130434782608,73,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639570/final.py,557,13.644524236983843,20.287253141831236,16.696588868940754,30,16.066666666666666,29,9.206896551724139,187,5,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26500976/final.py,617,0.6482982171799028,20.42139384116694,15.39708265802269,29,19.0,31,7.741935483870968,278,5,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26588268/final.py,524,7.633587786259542,24.61832061068702,12.022900763358779,25,18.72,24,9.916666666666666,172,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639856/final.py,395,25.31645569620253,16.20253164556962,13.924050632911392,18,13.722222222222221,3,19.333333333333332,43,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26636449/final.py,475,8.842105263157894,21.684210526315788,17.05263157894737,26,15.538461538461538,31,9.0,165,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26624381/final.py,281,11.743772241992882,17.08185053380783,26.334519572953734,7,13.0,11,8.363636363636363,54,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638037/final.py,385,4.675324675324675,28.57142857142857,10.649350649350648,20,17.45,27,7.0,140,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26649136/final.py,312,29.807692307692307,8.974358974358974,24.03846153846154,9,11.444444444444445,12,11.833333333333334,83,1,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26632096/finalpinball.py,402,27.860696517412936,14.427860696517413,22.388059701492537,16,13.8125,8,10.125,98,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26620013/final.py,343,37.02623906705539,9.912536443148689,21.865889212827987,11,14.818181818181818,10,10.5,67,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26555079/final.py,522,7.662835249042145,24.71264367816092,11.685823754789272,25,18.72,24,9.916666666666666,172,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26638206/final.py,611,5.073649754500818,16.366612111292962,13.584288052373159,25,22.6,28,12.678571428571429,251,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26577780/final.py,394,8.629441624365482,20.812182741116754,9.644670050761421,24,15.0,30,6.566666666666666,162,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26625823/final.py,322,31.987577639751553,20.80745341614907,21.428571428571427,10,17.4,10,8.5,56,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26680310/final.py,701,5.563480741797433,22.82453637660485,8.131241084165477,29,22.448275862068964,31,11.580645161290322,297,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26585029/final.py,781,5.121638924455826,14.340588988476313,23.5595390524968,33,20.666666666666668,41,12.121951219512194,298,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26557585/final.py,478,7.949790794979079,20.0836820083682,15.899581589958158,26,16.03846153846154,28,9.535714285714286,168,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26635902/final.py,319,10.031347962382444,10.658307210031348,27.27272727272727,17,12.647058823529411,16,5.875,55,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26636460/final.py,307,26.384364820846905,12.37785016286645,14.332247557003258,11,17.0,4,13.5,69,2,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26581288/final_project.py,250,21.2,9.6,24.4,13,9.153846153846153,2,22.0,62,4,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26639757/final.py,304,7.894736842105263,10.526315789473683,16.447368421052634,14,18.357142857142858,9,9.444444444444445,80,3,0.0,,,2019
/Users/yuan/Desktop/Work/School/Research/CS5 DATA/pre-llm data/cs5/2019 pre llm/submission_26661861/final.py,433,42.263279445727484,11.547344110854503,17.321016166281755,14,17.071428571428573,13,5.615384615384615,64,3,0.0,,,2019
