File Name,LOC,Comment Percentage,Number Of Functions,CycloComplexity,Max Depth,Weeks Covered
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218939049/final.py,200,18.13990251613753,5,28,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218753361/final.py,606,48.971799487263404,31,255,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218810885/final.py,192,3.573446327683616,20,50,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218970224/final.py,484,28.58866103739445,9,87,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218957259/final.py,419,32.77483515295644,11,54,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_220884398/final_project (2).py,697,31.3951395139514,16,90,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218893702/TextIDFinal.py,345,27.5657681065281,16,54,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218715776/final.py,582,26.885326605335223,15,242,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218584006/final.py,490,11.718705077338853,24,244,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_217679803/final.py,504,26.919022959534388,14,184,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_217966231/final.py,383,28.11258278145695,15,67,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218518686/finalproject.py,236,17.890849405006158,16,89,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218258371/final.py,416,45.01040246789583,15,55,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218840671/final.py,486,36.60930357623017,11,96,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218853053/final.py,306,37.69124908929005,15,63,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218909706/mancala.py,323,17.226425539767487,14,121,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218274380/final.py,240,20.145165708025203,12,40,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_219026562/final.py,366,29.014239634961847,17,95,8
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218878012/final.py,344,23.408981168517627,16,111,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218904612/finale.py,280,13.261000602772754,11,123,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_219264026/final.py,114,3.9814456899884054,10,42,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218949844/final.py,100,17.18701700154559,8,38,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_219103366/final.py,443,48.60596071968136,13,48,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2023 pre llm/submission_218313997/Final.py,437,17.533098960281247,13,42,4
