File Name,LOC,Comment Percentage,Number Of Functions,CycloComplexity,Max Depth,Weeks Covered
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12328684/final.py,511,23.40450424100614,21,183,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12396843/final.py,382,34.645191724509736,16,98,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12314424/final.py and final.txt/final.py,588,15.455710102489018,22,308,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12419123/final_variation.py,403,22.628126906650394,28,187,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12419123/final.py,375,23.91355785156558,24,173,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12390318/final.py,379,28.568167985392577,14,50,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12390318/porter.py,357,37.273737694506195,17,241,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12313865/final.py and final.txt/final.py,588,15.455710102489018,22,308,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12417276/final.py,702,13.890751205184692,26,299,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12397301/final_snowman_soccer.py,545,22.35690482293917,10,56,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12339795/final.py,610,33.36318220378923,29,222,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12414008/final.py,356,36.24867484476753,10,83,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12413676/CS5 final Project.py,570,24.6379686570125,13,200,4
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12415129/final.py,699,29.88520947947524,21,96,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12383752/final.py,317,22.44268926989019,14,70,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12359213/final.py,603,13.789930999233324,30,303,7
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12418056/final.py,453,30.70085880727884,24,191,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12418056/c4_3player.py,481,29.383484162895922,24,211,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12350151/final.py,341,20.776679544428276,9,42,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12409503/Final.py,558,22.468228752978558,26,251,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12436127/final.py,495,31.27107652399481,29,169,6
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12412187/final.py,385,35.08918259976902,10,72,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12403657/final.py,339,13.498304039469621,9,78,5
/Users/yuan/Desktop/CS5 data/pre-LLM data/cs5/2018 pre llm/submission_12411506/final.py,514,23.38354272183122,22,193,7
